played_at,track_artists,track_name,track_popularity,track_duration_ms,track_explicit,track_spotify_url,track_preview_url,track_track_number,track_uri,track_disc_number,track_href,track_id,track_is_local,track_external_ids_isrc,track_artists_uris,album_name,album_spotify_url,album_release_date,album_uri,album_id,album_href,album_release_date_precision,album_total_tracks,album_image_640x640_url,album_image_300x300_url,album_image_64x64_url,album_artist_spotify_url,album_artist_href,album_artist_id,album_artist_name,album_artist_uri,album_artists
2022-08-24T00:14:04.036Z,La Banda Baston,Está en el Aire,39,204434,True,https://open.spotify.com/track/596Dk34QEY9e4C63i2NvUe,https://p.scdn.co/mp3-preview/f63e5b42abc9e3e9c542c53eb7ee201edbab1b5c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,spotify:track:596Dk34QEY9e4C63i2NvUe,1,https://api.spotify.com/v1/tracks/596Dk34QEY9e4C63i2NvUe,596Dk34QEY9e4C63i2NvUe,False,QMBZ92263767,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:19:05.183Z,La Banda Baston & Fntxy & Aleman & Denise Gutiérrez,En el Camino Aprendí,44,300883,True,https://open.spotify.com/track/1vWKXyUv2QFDwrudlUlvwy,https://p.scdn.co/mp3-preview/119d5268c4fabd9336b66c6e9d11d4a9a34a681a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,10,spotify:track:1vWKXyUv2QFDwrudlUlvwy,1,https://api.spotify.com/v1/tracks/1vWKXyUv2QFDwrudlUlvwy,1vWKXyUv2QFDwrudlUlvwy,False,QMBZ92263769,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP & Fntxy_spotify:artist:7I85Ma5xjAo6nlvqOCIiWx & Aleman_spotify:artist:4QFG9KrGWEbr6hNA58CAqE & Denise Gutiérrez_spotify:artist:4svp08yFN6IGlkBJlEhT4Z,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:19:05.183Z,La Banda Baston & Fntxy & Aleman & Denise Gutiérrez,En el Camino Aprendí,40,300883,True,https://open.spotify.com/track/1vWKXyUv2QFDwrudlUlvwy,https://p.scdn.co/mp3-preview/119d5268c4fabd9336b66c6e9d11d4a9a34a681a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,10,spotify:track:1vWKXyUv2QFDwrudlUlvwy,1,https://api.spotify.com/v1/tracks/1vWKXyUv2QFDwrudlUlvwy,1vWKXyUv2QFDwrudlUlvwy,False,QMBZ92263769,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP & Fntxy_spotify:artist:7I85Ma5xjAo6nlvqOCIiWx & Aleman_spotify:artist:4QFG9KrGWEbr6hNA58CAqE & Denise Gutiérrez_spotify:artist:4svp08yFN6IGlkBJlEhT4Z,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:20:00.052Z,La Banda Baston,PSML (Interlude),39,55312,True,https://open.spotify.com/track/3X93tC2GHueKePdPjXdjAI,https://p.scdn.co/mp3-preview/210f1e2b2a87e7cfcb0e5819b3e814810ef35c1d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,11,spotify:track:3X93tC2GHueKePdPjXdjAI,1,https://api.spotify.com/v1/tracks/3X93tC2GHueKePdPjXdjAI,3X93tC2GHueKePdPjXdjAI,False,QMBZ92263772,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:20:00.052Z,La Banda Baston,PSML (Interlude),36,55312,True,https://open.spotify.com/track/3X93tC2GHueKePdPjXdjAI,https://p.scdn.co/mp3-preview/210f1e2b2a87e7cfcb0e5819b3e814810ef35c1d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,11,spotify:track:3X93tC2GHueKePdPjXdjAI,1,https://api.spotify.com/v1/tracks/3X93tC2GHueKePdPjXdjAI,3X93tC2GHueKePdPjXdjAI,False,QMBZ92263772,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:22:58.072Z,La Banda Baston,Tropecé,38,177910,False,https://open.spotify.com/track/6dTOpLf7sMDCTf07llhVIE,https://p.scdn.co/mp3-preview/c0dfada30b6cfe7abaddb3ecb23b2c8a9ac6e9a5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,12,spotify:track:6dTOpLf7sMDCTf07llhVIE,1,https://api.spotify.com/v1/tracks/6dTOpLf7sMDCTf07llhVIE,6dTOpLf7sMDCTf07llhVIE,False,QMBZ92263774,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:22:58.072Z,La Banda Baston,Tropecé,42,177910,False,https://open.spotify.com/track/6dTOpLf7sMDCTf07llhVIE,https://p.scdn.co/mp3-preview/c0dfada30b6cfe7abaddb3ecb23b2c8a9ac6e9a5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,12,spotify:track:6dTOpLf7sMDCTf07llhVIE,1,https://api.spotify.com/v1/tracks/6dTOpLf7sMDCTf07llhVIE,6dTOpLf7sMDCTf07llhVIE,False,QMBZ92263774,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:26:23.075Z,La Banda Baston,Degeneración Nacional,38,205146,True,https://open.spotify.com/track/5XEVGtwVfLVHrgZURRlLPy,https://p.scdn.co/mp3-preview/9bd78b62a07a4be2c006fd7475a10c663d0d8a2d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,13,spotify:track:5XEVGtwVfLVHrgZURRlLPy,1,https://api.spotify.com/v1/tracks/5XEVGtwVfLVHrgZURRlLPy,5XEVGtwVfLVHrgZURRlLPy,False,QMBZ92263775,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:26:23.075Z,La Banda Baston,Degeneración Nacional,42,205146,True,https://open.spotify.com/track/5XEVGtwVfLVHrgZURRlLPy,https://p.scdn.co/mp3-preview/9bd78b62a07a4be2c006fd7475a10c663d0d8a2d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,13,spotify:track:5XEVGtwVfLVHrgZURRlLPy,1,https://api.spotify.com/v1/tracks/5XEVGtwVfLVHrgZURRlLPy,5XEVGtwVfLVHrgZURRlLPy,False,QMBZ92263775,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:29:54.021Z,La Banda Baston & Aczino,Buscando Nada,37,210906,False,https://open.spotify.com/track/3DGMsCvYl6tcvTg1BJ5JAQ,https://p.scdn.co/mp3-preview/0cd3cfca558bd17c72ebdc0a3e0fc3f1ab3d22d5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,14,spotify:track:3DGMsCvYl6tcvTg1BJ5JAQ,1,https://api.spotify.com/v1/tracks/3DGMsCvYl6tcvTg1BJ5JAQ,3DGMsCvYl6tcvTg1BJ5JAQ,False,QMBZ92263777,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP & Aczino_spotify:artist:4r1ZDYKzPt3iIjuq8LbT6X,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:29:54.021Z,La Banda Baston & Aczino,Buscando Nada,41,210906,False,https://open.spotify.com/track/3DGMsCvYl6tcvTg1BJ5JAQ,https://p.scdn.co/mp3-preview/0cd3cfca558bd17c72ebdc0a3e0fc3f1ab3d22d5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,14,spotify:track:3DGMsCvYl6tcvTg1BJ5JAQ,1,https://api.spotify.com/v1/tracks/3DGMsCvYl6tcvTg1BJ5JAQ,3DGMsCvYl6tcvTg1BJ5JAQ,False,QMBZ92263777,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP & Aczino_spotify:artist:4r1ZDYKzPt3iIjuq8LbT6X,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:34:17.062Z,La Banda Baston,Nebulosa,41,262182,False,https://open.spotify.com/track/0UjA59PzLqmarHPtVYGgtJ,https://p.scdn.co/mp3-preview/2ee9134041dbe09b444ca4a6aca34de39d3c29c8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,15,spotify:track:0UjA59PzLqmarHPtVYGgtJ,1,https://api.spotify.com/v1/tracks/0UjA59PzLqmarHPtVYGgtJ,0UjA59PzLqmarHPtVYGgtJ,False,QMBZ92263778,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:34:17.062Z,La Banda Baston,Nebulosa,37,262182,False,https://open.spotify.com/track/0UjA59PzLqmarHPtVYGgtJ,https://p.scdn.co/mp3-preview/2ee9134041dbe09b444ca4a6aca34de39d3c29c8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,15,spotify:track:0UjA59PzLqmarHPtVYGgtJ,1,https://api.spotify.com/v1/tracks/0UjA59PzLqmarHPtVYGgtJ,0UjA59PzLqmarHPtVYGgtJ,False,QMBZ92263778,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:37:53.573Z,La Banda Baston,Agua Transparente,35,216440,False,https://open.spotify.com/track/1OWGGvhEFKGVJoq9dTjo4Z,https://p.scdn.co/mp3-preview/877a623381cffac698b3e8008edc9d192782ea6c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,16,spotify:track:1OWGGvhEFKGVJoq9dTjo4Z,1,https://api.spotify.com/v1/tracks/1OWGGvhEFKGVJoq9dTjo4Z,1OWGGvhEFKGVJoq9dTjo4Z,False,QMBZ92263779,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:37:53.573Z,La Banda Baston,Agua Transparente,39,216440,False,https://open.spotify.com/track/1OWGGvhEFKGVJoq9dTjo4Z,https://p.scdn.co/mp3-preview/877a623381cffac698b3e8008edc9d192782ea6c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,16,spotify:track:1OWGGvhEFKGVJoq9dTjo4Z,1,https://api.spotify.com/v1/tracks/1OWGGvhEFKGVJoq9dTjo4Z,1OWGGvhEFKGVJoq9dTjo4Z,False,QMBZ92263779,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:39:55.020Z,La Banda Baston,Cuando,43,121895,True,https://open.spotify.com/track/00r6SXWE6lvfikdbsl6qSR,https://p.scdn.co/mp3-preview/fb4d1edb6858ac4e9680d81b992f507961fdc988?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:00r6SXWE6lvfikdbsl6qSR,1,https://api.spotify.com/v1/tracks/00r6SXWE6lvfikdbsl6qSR,00r6SXWE6lvfikdbsl6qSR,False,QMBZ92263756,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:39:55.020Z,La Banda Baston,Cuando,40,121895,True,https://open.spotify.com/track/00r6SXWE6lvfikdbsl6qSR,https://p.scdn.co/mp3-preview/fb4d1edb6858ac4e9680d81b992f507961fdc988?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,spotify:track:00r6SXWE6lvfikdbsl6qSR,1,https://api.spotify.com/v1/tracks/00r6SXWE6lvfikdbsl6qSR,00r6SXWE6lvfikdbsl6qSR,False,QMBZ92263756,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
2022-08-24T00:44:20.909Z,La Banda Baston,Mafakas,42,265908,True,https://open.spotify.com/track/57gmZsN7hGqEsR7x65OtYg,https://p.scdn.co/mp3-preview/3ece9f931cab7f309dd5b741f69d39cda7dcede4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,spotify:track:57gmZsN7hGqEsR7x65OtYg,1,https://api.spotify.com/v1/tracks/57gmZsN7hGqEsR7x65OtYg,57gmZsN7hGqEsR7x65OtYg,False,QM4TX2280250,La Banda Baston_spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,Degeneración Nacional,https://open.spotify.com/album/6pV6SSMwxUzqGRC5OZjrCi,2022-08-19,spotify:album:6pV6SSMwxUzqGRC5OZjrCi,6pV6SSMwxUzqGRC5OZjrCi,https://api.spotify.com/v1/albums/6pV6SSMwxUzqGRC5OZjrCi,day,16,https://i.scdn.co/image/ab67616d0000b273c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00001e02c0ff6d8a3477bb8ef556da6b,https://i.scdn.co/image/ab67616d00004851c0ff6d8a3477bb8ef556da6b,https://open.spotify.com/artist/3vV4Tf1iC8vEP9fLOLGUfP,https://api.spotify.com/v1/artists/3vV4Tf1iC8vEP9fLOLGUfP,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,spotify:artist:3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston
